49-281-JS39-65_2018-04-11_Vis_SV_0.png	-63.4923	-1.43957
49-281-JS39-65_2018-04-11_Vis_SV_72.png	-79.4303	-1.50367
49-281-JS39-65_2018-04-11_Vis_SV_144.png	-90.4779	-1.49965
49-281-JS39-65_2018-04-11_Vis_SV_216.png	-77.3563	-2.50443
49-281-JS39-65_2018-04-11_Vis_SV_288.png	-63.4545	-2.45834
49-281-JS39-65_2018-04-11_Vis_TV_90.png	21.7286	-21.8291
49-281-JS39-65_2018-04-13_Vis_SV_0.png	-59.4434	-1.23846
49-281-JS39-65_2018-04-13_Vis_SV_72.png	-77.2932	-0.307977
49-281-JS39-65_2018-04-13_Vis_SV_144.png	-93.4186	-1.34278
49-281-JS39-65_2018-04-13_Vis_SV_216.png	-81.337	-2.32195
49-281-JS39-65_2018-04-13_Vis_SV_288.png	-62.3855	-2.28808
49-281-JS39-65_2018-04-13_Vis_TV_90.png	19.9337	-29.0768
49-281-JS39-65_2018-04-16_Vis_SV_0.png	-58.2704	-3.43101
49-281-JS39-65_2018-04-16_Vis_SV_72.png	-76.6495	-2.56111
49-281-JS39-65_2018-04-16_Vis_SV_144.png	-92.426	-3.50421
49-281-JS39-65_2018-04-16_Vis_SV_216.png	-79.7849	-4.50411
49-281-JS39-65_2018-04-16_Vis_SV_288.png	-60.609	-4.3632
49-281-JS39-65_2018-04-16_Vis_TV_90.png	21.0649	-28.7512
49-281-JS39-65_2018-04-18_Vis_SV_0.png	-60.1578	-3.47717
49-281-JS39-65_2018-04-18_Vis_SV_72.png	-75.3464	-2.74872
49-281-JS39-65_2018-04-18_Vis_SV_144.png	-91.1734	-3.77376
49-281-JS39-65_2018-04-18_Vis_SV_216.png	-81.3603	-4.62168
49-281-JS39-65_2018-04-18_Vis_SV_288.png	-62.3737	-4.57313
49-281-JS39-65_2018-04-18_Vis_TV_90.png	19.9158	-27.5799
49-281-JS39-65_2018-04-20_Vis_SV_0.png	-60.9561	-3.25243
49-281-JS39-65_2018-04-20_Vis_SV_72.png	-75.1281	-2.55756
49-281-JS39-65_2018-04-20_Vis_SV_144.png	-90.9242	-3.54279
49-281-JS39-65_2018-04-20_Vis_SV_216.png	-81.0789	-4.38922
49-281-JS39-65_2018-04-20_Vis_SV_288.png	-63.026	-4.31029
49-281-JS39-65_2018-04-20_Vis_TV_90.png	20.0418	-28.9765
49-281-JS39-65_2018-04-23_Vis_SV_0.png	-61.9742	-3.6127
49-281-JS39-65_2018-04-23_Vis_SV_72.png	-78.0032	-2.98257
49-281-JS39-65_2018-04-23_Vis_SV_144.png	-91.894	-3.97938
49-281-JS39-65_2018-04-23_Vis_SV_216.png	-78.9892	-4.95986
49-281-JS39-65_2018-04-23_Vis_SV_288.png	-60.0528	-4.75861
49-281-JS39-65_2018-04-23_Vis_TV_90.png	23.0489	-26.5506
49-281-JS39-65_2018-04-25_Vis_SV_0.png	-62.851	-3.53047
49-281-JS39-65_2018-04-25_Vis_SV_72.png	-76.9009	-2.66865
49-281-JS39-65_2018-04-25_Vis_SV_144.png	-89.7393	-3.75946
49-281-JS39-65_2018-04-25_Vis_SV_216.png	-78.8482	-4.68295
49-281-JS39-65_2018-04-25_Vis_SV_288.png	-61.9559	-4.48704
49-281-JS39-65_2018-04-25_Vis_TV_90.png	20.2844	-26.8197
49-281-JS39-65_2018-04-27_Vis_SV_0.png	-61.4622	-5.80575
49-281-JS39-65_2018-04-27_Vis_SV_72.png	-77.6843	-4.50424
49-281-JS39-65_2018-04-27_Vis_SV_144.png	-90.2126	-5.99861
49-281-JS39-65_2018-04-27_Vis_SV_216.png	-79.1611	-7.78108
49-281-JS39-65_2018-04-27_Vis_SV_288.png	-61.2255	-7.12265
49-281-JS39-65_2018-04-27_Vis_TV_90.png	20.658	-26.868
49-281-JS39-65_2018-04-30_Vis_SV_0.png	-62.9665	-4.01292
49-281-JS39-65_2018-04-30_Vis_SV_36.png	-69.193	-3.13203
49-281-JS39-65_2018-04-30_Vis_SV_72.png	-79.3374	-3.26858
49-281-JS39-65_2018-04-30_Vis_SV_108.png	-87.9067	-4.17487
49-281-JS39-65_2018-04-30_Vis_SV_144.png	-89.7738	-4.5795
49-281-JS39-65_2018-04-30_Vis_SV_216.png	-78.9843	-6.58752
49-281-JS39-65_2018-04-30_Vis_SV_288.png	-59.6431	-5.20708
49-281-JS39-65_2018-04-30_Vis_TV_90.png	22.7736	-26.2051
49-281-JS39-65_2018-05-04_Vis_SV_0.png	-62.9751	1.54861
49-281-JS39-65_2018-05-04_Vis_SV_36.png	-67.1744	2.29259
49-281-JS39-65_2018-05-04_Vis_SV_72.png	-78.8921	2.56545
49-281-JS39-65_2018-05-04_Vis_SV_108.png	-87.7101	2.16661
49-281-JS39-65_2018-05-04_Vis_SV_144.png	-92.3883	1.41879
49-281-JS39-65_2018-05-04_Vis_SV_216.png	-82.9804	0.0222447
49-281-JS39-65_2018-05-04_Vis_SV_288.png	-61.7201	0.645747
49-281-JS39-65_2018-05-04_Vis_TV_90.png	20.7947	-28.7319
49-281-JS39-65_2018-05-07_Vis_SV_0.png	-59.1113	1.50603
49-281-JS39-65_2018-05-07_Vis_SV_36.png	-64.4628	1.82889
49-281-JS39-65_2018-05-07_Vis_SV_72.png	-78.513	2.59853
49-281-JS39-65_2018-05-07_Vis_SV_108.png	-87.761	2.45714
